"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"9ee9247516bf4324950c12accf3741a6","Bacteria","Patescibacteria","ABY1","Ca_Magasanikbacteria","midas_f_58834","midas_g_76328","midas_s_78881"
"cd1bb9323400a27c11d21053bb796c12","Bacteria","Patescibacteria","ABY1","Ca_Kuenenbacteria","midas_f_18391","midas_g_18391","midas_s_34970"
"ffd51f090d714a7e33a91e30921d59f4","Bacteria","Patescibacteria","Gracilibacteria","midas_o_8322","midas_f_8322","midas_g_8322",NA
"871dd8f0a0191cad34d72ec07b073376","Bacteria","Patescibacteria","Parcubacteria","Ca_Moranbacteria","midas_f_9621","midas_g_11532","midas_s_11532"
"94184f635621e30e36c38ff847891af4","Bacteria","Patescibacteria","Parcubacteria","Ca_Moranbacteria","midas_f_9621","midas_g_11532",NA
"57071afb7a6002b391f0bd2f5dbe192e","Bacteria","Patescibacteria","Parcubacteria","midas_o_22488","midas_f_45255","midas_g_50035",NA
"9491a5ba2ffb92e9de0d08f42cc5be86","Bacteria","Patescibacteria","Parcubacteria","midas_o_11143","midas_f_11143","midas_g_15216","midas_s_38241"
"1ed223dca943bb0006a6cb9c336ac2be","Bacteria","Patescibacteria","Parcubacteria","midas_o_11143","midas_f_11143","midas_g_88945","midas_s_88945"
"137e74a725fd7c6f0c69030161f8054d","Bacteria","Patescibacteria","Parcubacteria","midas_o_11143","midas_f_11143","midas_g_27596","midas_s_27596"
"e7fad3b5819259f731188affef5728a5","Bacteria","Patescibacteria","Parcubacteria","midas_o_11143","midas_f_11143","midas_g_12070","midas_s_38199"
"27c3fc7799c7846f8f048f3e2bd8934e","Bacteria","Patescibacteria","Berkelbacteria","midas_o_41871","midas_f_41871","midas_g_41871",NA
"94a5b181f69f59ba67253eaadc3e450e","Bacteria","Patescibacteria","WWE3","midas_o_12111","midas_f_12111","midas_g_45494","midas_s_45494"
"ab5294df837c5c9c5ecd45cdf2861fd8","Bacteria","Patescibacteria","WWE3","midas_o_12111","midas_f_12111","midas_g_45494","midas_s_45494"
"29b3179a1ea986877db2438ffdab4c18","Bacteria","Patescibacteria","WWE3","midas_o_12111","midas_f_12111","midas_g_45494","midas_s_45494"
"81bc976a842b7f49a43deea8e48ae0eb","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","midas_f_903","midas_g_903","midas_s_44239"
"9f606c15725c4906d247a87322549106","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","midas_f_9407","midas_g_11235","midas_s_16799"
"0771ae733a3021bc17dad9595edcd047","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","midas_f_11626","midas_g_15856","midas_s_17797"
"1f7a5d901afc9cacc34cfb07606128a4","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","midas_f_11626","midas_g_15856","midas_s_17797"
"8e4512681fcf21af8e659d7f7884b905","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","midas_f_5391","midas_g_5391","midas_s_6496"
"215fdc3142622857c6f0338e8f4312b4","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","midas_f_5391","midas_g_6328","midas_s_14507"
"b5db956e3f3d2945b1f8ef900903ff09","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","midas_f_5391","midas_g_6328","midas_s_14507"
"9ac87711dad937dae180485787cd9190","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","Ca_Saccharimonas","Ca_Saccharimonas_aalborgensis"
"098c07f7f954d033734a8241dc310363","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","Ca_Saccharimonas","midas_s_10033"
"f5e7eb31cb9af68bf80122e689fcdc12","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8","midas_g_23473","midas_s_23473"
"a6ef9ef3b9229bfbfca5bb6fa6c9da23","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","midas_f_16428","midas_g_21912","midas_s_31236"
"fc9ce8de86579d529249733640bd82ab","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","midas_f_3760","midas_g_18796","midas_s_18796"
"62715f4a74dc08a5f4a6f4613673c0cb","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","midas_f_12351","midas_g_49902","midas_s_49902"
"950c432d4df367cfd29389f23c4272f6","Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter","Methanobrevibacter_smithii"
"702860fda44c0d44ddacb5bd79fd5d24","Archaea","Halobacterota","Methanosarcinia","Methanosarciniales","Methanosaetaceae","Methanothrix","Methanothrix_soehngenii"
"98fbb57046d2cb54f604667a5aecc328","Bacteria","Patescibacteria","Microgenomatia","Ca_Gottesmanbacteria","midas_f_22238","midas_g_55605","midas_s_55605"
"c797ed2b1d859556d2e9b1b90a03e673","Bacteria","Patescibacteria","Microgenomatia","Ca_Daviesbacteria","midas_f_20180","midas_g_21364","midas_s_30611"
"6d2e56d5cf09c451bebd888f741db8f3","Bacteria","Patescibacteria","Microgenomatia","Ca_Daviesbacteria","midas_f_20180","midas_g_20180","midas_s_47085"
"20aea34abdcd2ab2f9c95b4f4c14366f","Bacteria","Patescibacteria","Microgenomatia","Ca_Shapirobacteria","midas_f_5997","midas_g_5997","midas_s_5997"
"4402a7c710609cdf9497da2d403d5795","Bacteria","Patescibacteria","Microgenomatia","Ca_Shapirobacteria","midas_f_5997","midas_g_5997","midas_s_5997"
"dee3f5a2112b6e4e110cb6b24a08ee02","Bacteria","Patescibacteria","Microgenomatia","Ca_Roizmanbacteria","midas_f_16690","midas_g_16690","midas_s_16690"
"89b32cbb9099076327795b6335c6e7da","Bacteria","Patescibacteria","Gracilibacteria","midas_o_8167","midas_f_13350","midas_g_57350","midas_s_57350"
"e618404aed7a93803228db9a89dcbc31","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","midas_g_11331",NA
"369f9a488f30b2d79f7f35e9cae73074","Bacteria","midas_p_49974","midas_c_49974","midas_o_49974","midas_f_60854","midas_g_60854","midas_s_60854"
"6f641fea03ecea937147828fc5017bfc","Bacteria","midas_p_49974","midas_c_49974","midas_o_49974","midas_f_49974","midas_g_49974",NA
"9901e92f2f656d1fb75e4302ae731d51","Bacteria","midas_p_49974","midas_c_49974","midas_o_49974","midas_f_49974","midas_g_49974",NA
"effbbd843eea22c28f095a38227f9b58","Bacteria","midas_p_49974","midas_c_49974","midas_o_49974","midas_f_49974","midas_g_49974",NA
"dbc1fed5f5f4d7892388df82d7167892","Bacteria","midas_p_25076","midas_c_25076","midas_o_25076","midas_f_25076","midas_g_25076","midas_s_25076"
"b4b5b1fdeca2a56f1cc8509d31ff35e0","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria","midas_g_71633","midas_s_71633"
"bfe7a3fcd86dab399659901f1f56771a","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","midas_f_40724","midas_g_40724","midas_s_49127"
"dc37ef679149b32c15d92905958ab6c9","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","midas_f_40724","midas_g_40724","midas_s_40724"
"df59b4f66ea748632f460f7eb21fe839","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","midas_f_40724","midas_g_40724","midas_s_40724"
"82854f4b382ed37beba8f0c53cda2610","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","midas_f_40724","midas_g_40724","midas_s_40724"
"f57e395caca5833d98760283e1564aef","Bacteria","midas_p_31827","midas_c_31827","midas_o_31827","midas_f_31827","midas_g_31827",NA
"eb27e9152cd8e002ecef2233beff22e6","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Lacihabitans","midas_s_9779"
"96e184351732c940547974f956b3641d","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"008352dabd9db22d1fbb33a27740df31","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","midas_g_4133","midas_s_11277"
"cb014f132cf38b2a54eeea22ddac5c47","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","midas_g_4133",NA
"f3696e7ee962c2191db040f3d7e85b80","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","midas_g_12636","midas_s_17399"
"1b63a950f6d9cbe0d0e34963efca27b2","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","midas_g_24086","midas_s_27563"
"b6d89983b0408b8a8e06315df5945470","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","midas_g_1801","midas_s_1801"
"cc6d23f24d43a4ef6168998f1f30e0d7","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Runella",NA
"7d1ea548ce152ff6918d00f94dc51eb3","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Runella",NA
"3732903ddf9dd6cc1a3d3d4947e8a489","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Runella",NA
"7fc813e085f8b3f6cd29fb7675ef3421","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Runella",NA
"5ef62658a1df0b9bdc6f4b8fe52698e3","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Runella",NA
"f6853fce21233ee47ff85fd89fe1d7d0","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","midas_g_6909","midas_s_6909"
"bd801c365f0409599546f1fe61f35bea","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","midas_g_1498","midas_s_1498"
"9fec422dd4d9b6a5cb29ce46e85daae9","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","midas_g_8441","midas_s_8441"
"df1a52d3ac671303d845fa6963c4bed1","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12",NA
"f4c46334db1bcae490f5f294e85d499d","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12",NA
"bb6f6519983fc62eab2073f53e55d92c","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","midas_g_6116","midas_s_23314"
"05a0930b7ec8c0e09a1123be293f81ee","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","midas_s_59805"
"30e1e8a82792ea655a9726adc055aabe","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","midas_f_11003","midas_g_11003","midas_s_27332"
"5aed74ae4af4eaf4ee8342686cc2caf3","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","midas_f_11003","midas_g_11003","midas_s_11003"
"52386c0d40f1aeec94ec5f71723aa6ae","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","midas_f_108","midas_g_558",NA
"c3cce67c0bb01bdbcad6cfac344e0997","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","midas_f_108","midas_g_558",NA
"dbde07c251ee784601aedc1f7feed530","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","midas_f_108","midas_g_558",NA
"e154dbf1d4730e1909851a0492fa6f6e","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","midas_f_108","midas_g_558",NA
"48894ebcd072d398d7dec836bee1c1a2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","midas_f_108","midas_g_558",NA
"eea0079fd0c37de0fd5e444b1263e5e0","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"a280693b69973909b92c131f199a61ce","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"a8191202768b1a75217c5de1eb84d87e","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"90001e2281cd348976f392a50f39b1ff","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"51a9835d523ac5e3263986355336bd6c","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"1a4e5579de6439838626b21b734bde74","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"a39c22128e24e512b0ba0b6023e8b856","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"c9e7476fbc6a85f77dff98f8176e75c6","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"48c59f7d7f2da3a08f23dacece7468f3","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_679","midas_s_679"
"b731271183aab123284f9067faa51124","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_679",NA
"945371cba362650b02806c49bb05aa3b","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"18d5d3051e400a5cc7c2e2e6a92dbe79","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"062e7dbc610b8b01dd84f42a754d5060","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"ff7d7306f45d09f085d4e41aa2f0c860","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","midas_s_548"
"a839abff69ceb6692b39877bdac31713","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_10832","midas_s_18631"
"332a0b704927cf2d8d326a26ab939739","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_1003","midas_s_1003"
"971f9a6d4ade1e03bdce42da4d48d185","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_22430",NA
"2f3041b5b7fb674dc4327d4dd97f4967","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_6210",NA
"a62430091614be86627acc434d4f3fc5","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","midas_g_1178",NA
"38631e388431ed7129ebd24baea08e11","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"5d6ddc8b01a1ad33a0cb54741f4c8c9f","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","Ferruginibacter_lapsinanis"
"43dfab816cdeedbcb3526b49b1454893","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"cdbdcb579f5ce18779e0ec7bd1a983d2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","midas_s_11010"
"f57b31d16f701f312e4e0ddc082a1d21","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"7c52d9c5f16f28f56291f6d58b2f3b16","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"b6ff546af4b8dc6e06baaea82af9f266","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","midas_s_11"
"be7ffe021e1fb0859b8c098408801fba","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Lacibacter","midas_s_26863"
"a4cdceffa188cff0e1138acd666a9db5","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","midas_s_10448"
"86fdaff25ab87431997cf36d769cfbd4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"7d2b2a2c43fbf4b062362e95de929910","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"ab188b631fea90fe9eee7256ba0882e2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","midas_s_1520"
"14f013032d3d55ac24bde620c2d8f945","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter","midas_s_905"
"c6e49e291c8d5276a4e989d8bf9b589d","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"33fc38e9611e744925bb825047fcce76","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"44080dd0884f42cb98b009ac8feb7698","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"c42b3afed98346cffea1dd5b32d60bba","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_56","midas_s_16257"
"4b46efeeef6eed910105ce05fac52d9a","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_56",NA
"59d2182ff7664588a2fbffc4872406af","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_20","midas_s_20"
"493a6348196b19fe2b2792d7d11f6f39","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_2003",NA
"2632d2e95c370537391534c2c73f67c4","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_2003",NA
"b15060efc1329cf1f82a38684967a18f","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_65","midas_s_65"
"fe1ae79503d8829f9c4ca3feb74a36a2","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_20","midas_s_68"
"25a5eb08d7f76fe1547d5307912f571b","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_384","midas_s_384"
"51f8f6ce5bc41716c30e8f2bcefc8f9f","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_2003","midas_s_11375"
"1e3d6e502a6ab832c00e6f225c88d878","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_2003",NA
"b15349e6974466a73eb4d16992914ede","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_17","midas_s_17"
"c68cfa641c60d11f08545d951d87454c","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_17","midas_s_17"
"cd0439160dd8c62bc3a657914fbd7a31","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_17","midas_s_11032"
"545561d32be0696d4a5eff50bc219c3b","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_17","midas_s_60"
"b451dfe00428bff8cb5eff54a40ecec9","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_111","midas_s_111"
"2bae71258e022a364ddcd2719553e6df","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_111","midas_s_111"
"5e3099907d6abbd2ae86e43548b3e497","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Ca_Epiflobacter",NA
"c28f57743d8bac990cefdb6c464b9a95","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Ca_Epiflobacter",NA
"e5e089e059da889289ee4eda3c3a2d00","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Ca_Epiflobacter","midas_s_89"
"2afb43810d60322d0d5d5114d519e748","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Ca_Epiflobacter",NA
"5441293b9add01d4fd09cd5370138bc1","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Ca_Epiflobacter",NA
"ac80f388504e71421031dfc607665201","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Ca_Epiflobacter","midas_s_5300"
"cdd57df2f44d906c2777dcf502db2b27","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_380","midas_s_380"
"6602afcf5f93e811fc7686db7fc1cb81","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","midas_f_15945","midas_g_15945","midas_s_15945"
"f7a2b1d6d2852f698815c65986568b68","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_788","midas_s_12734"
"e3ce7ccb73ad24501e84d94b5e7c527b","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Haliscomenobacter",NA
"cf55f7a0fb7072482f906498b53a011b","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Haliscomenobacter",NA
"083f88339223c3ba34b27b0876b20d8a","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_1063","midas_s_1631"
"e25be464cb2caf3f6c932a03a7e544bc","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_1063","midas_s_1063"
"18701cafa68b592c369b6d4a90c74255","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_1063","midas_s_1063"
"ae45ee86d662563a860808a5e0311b6e","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_1914","midas_s_1914"
"9760c7b9b1a8f5eb52d7467ca99130ba","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_1914","midas_s_1914"
"ab254ab794c92af2269606491280d26d","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_894",NA
"f30e225ad1e44193646f3441f1b454b0","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_729",NA
"cb57c450a7746e5bafec6067f9b7d762","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_424",NA
"99b0f93e5f49ef20c284eb2a35c2053f","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_729","midas_s_4084"
"7ba12791a62d9cb1a4e985bde9eff8bd","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","midas_g_729",NA
"0aca27487d54e80b6b433562c24e3302","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","37-13","midas_g_543",NA
"043091bcb6302856511d89a4ea298ead","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","midas_g_5771","midas_s_45536"
"f823cd97980eeab7d0f871e267f1c49c","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","midas_g_5771","midas_s_5771"
"67f64d953977016789471ca648b4086d","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_6425","midas_s_11619"
"57d3b17a993d31b6f61c9c219b20bb3d","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_6425","midas_s_11619"
"50d0efe3b820b8e6d62d1cc90e25b635","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_6425","midas_s_11619"
"970a9bddbf4a4a2ae86f87db5f0b6e19","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_487","midas_s_487"
"1ac2fd4bec29f5cd442339dc95cf89ff","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_487","midas_s_487"
"6f9a6c03807ed499aca12a9c1e3d8abb","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","midas_g_8908",NA
"4df86e73d5f694af9655bcb20c07c96a","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","midas_g_10587","midas_s_10587"
"7c87033fae3dcccb6292a8cb5ff860a2","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","midas_g_3487","midas_s_11642"
"89af9c98f70c1143edfabd49e76facf2","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","midas_g_3838",NA
"ccf973767772467a514b847a8895b3ef","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","midas_g_3838",NA
"01106a275911505232b6836aef0a3023","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17","midas_g_3838",NA
"34c0ac065c640026b46fcd9bc92cc702","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_1704","midas_s_1704"
"c3fbd9f2b5a43c64647ae99b99954628","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_1704",NA
"d2af16cbcefb58f0938630a090c6828b","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_1704",NA
"befc89f7499e80c2ad5af26f3f8014f9","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_283","midas_s_10568"
"a89d81b7cada3ea35f4a703bbdddb314","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_2126","midas_s_9620"
"b42c76708d89cba4693340e5f5906985","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_4498","midas_s_4498"
"3a9df47e3d0414824fd774f22b034fc6","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_2126","midas_s_2126"
"d51f4205c70a886cf9af3ba3747af43e","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_300","midas_s_300"
"e3ccc2b167bbc4b86a26f3992eb576d1","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_300","midas_s_300"
"dd6fefe041303ae392d88c1a58620a4d","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_300",NA
"ee43f0d46be9a5c293c0d527ae3f0017","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_300",NA
"94a6f092832493d6722910c80d524a31","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_300","midas_s_364"
"7071785aeed96c39f20f57a36838bcf5","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_300",NA
"18575a78a28e5685e0d1f578a0a97d95","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","midas_g_9711","midas_s_9711"
"8b2fc59f4114c9f03cbea36d737c4a72","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_20664","midas_s_20664"
"b4626bdb0d8529aedb17b039eccc397e","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767","midas_g_20664","midas_s_20664"
"e13c8341f16b3a82a26e7c66e95b0f41","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","KD3-93","midas_g_3846","midas_s_10839"
"0a51747a17586485d912a89958334219","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","KD3-93","midas_g_3846",NA
"25f7b3438a48ff6b9b5db73f56ac0405","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","midas_s_11392"
"c07c3dbc8e15fe3ee2eb1a274f896601","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium",NA
"a8344a3e067f4d413618e226f05fa43b","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium",NA
"4511e4ae6e92783880cdcf79cf1beabc","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium",NA
